Employee_ID,Employee_Name,Gender,Age,Date_of_Joining,Years_at_Company,Monthly_Income,Annual_Income,Department,Job_Role,Position,Employment_Type,Work_Location,State,City,Distance_from_Home,Education_Level,Education_Field,Caste/Religion,Marital_Status,Performance_Score,Last_3_Year_Rating,Attrition_Status,Attrition_Reason,Attrition_Date,Onboarding_Status,New_Hires_Joining_Month,Environment_Satisfaction,Employee_Cost_to_Company,Hourly_Rate,Annual_HR_Feedback_Satisfaction_Score,Yearly_Total_Training_Hours
9518,Employee_8518,Female,53,2024-07-24,1,123312,1479744,Finance,Technician,Junior,Full-time,HQ,Maharashtra,City_44,17,Postgraduate,Arts,Christian,Single,B,Future Star,No,N/A,N/A,Rejected,1,Low,1125750,663,4,129
9519,Employee_8519,Male,32,2021-08-17,9,28359,340308,HR,Analyst,Junior,Full-time,HQ,Madhya Pradesh,City_2,11,High School,Science,Other,Married,A+,Contributor,No,N/A,N/A,Accepted,1,Low,2047959,201,2,112
9520,Employee_8520,Female,43,2023-10-24,9,132994,1595928,Supply Chain,Assistant,Lead,Full-time,Remote,Tamil Nadu,City_29,38,High School,Others,Sikh,Single,A,Reliable Professional,No,N/A,N/A,Pending,7,Low,1664106,649,2,102
9521,Employee_8521,Male,55,2023-12-10,9,148971,1787652,Supply Chain,Manager,Mid-Level,Full-time,Remote,Maharashtra,City_38,35,PhD,Management,Other,Single,B,Reliable Professional,No,N/A,N/A,Rolled out,1,Very High,1495111,350,2,85
9522,Employee_8522,Male,39,2021-11-15,9,141004,1692048,Customer Support,Coordinator,Senior,Full-time,HQ,Gujarat,City_44,47,Graduate,Commerce,Muslim,Single,B,High Impact,No,N/A,N/A,Pending,5,Low,616509,806,3,120
9523,Employee_8523,Male,40,2024-07-07,2,131441,1577292,Marketing,Supervisor,Mid-Level,Full-time,HQ,Gujarat,City_25,18,High School,Management,Jain,Single,B,High Impact,No,N/A,N/A,Rejected,7,Very High,774588,304,2,101
9524,Employee_8524,Male,39,2021-02-18,4,54934,659208,Marketing,Coordinator,Junior,Full-time,Remote,Karnataka,City_23,36,PhD,Engineering,Buddhist,Divorced,B,Reliable Professional,No,N/A,N/A,Pending,3,High,1136944,840,1,65
9525,Employee_8525,Male,58,2023-08-25,2,60874,730488,Sales,Manager,Lead,Full-time,HQ,Rajasthan,City_4,19,High School,Engineering,Christian,Divorced,A*,Solid Contributor,No,N/A,N/A,Rolled out,9,Medium,2101526,829,1,62
9526,Employee_8526,Male,39,2024-06-13,7,84737,1016844,HR,Specialist,Junior,Full-time,HQ,Tamil Nadu,City_19,25,Graduate,Others,Buddhist,Married,A,Developer,No,N/A,N/A,Rejected,2,High,1796904,777,3,184
9527,Employee_8527,Male,33,2023-06-24,3,32461,389532,Sales,Manager,Junior,Full-time,HQ,Tamil Nadu,City_13,46,PhD,Engineering,Christian,Married,A+,Solid Contributor,No,N/A,N/A,Rolled out,6,Very High,672839,854,2,162
9528,Employee_8528,Female,25,2024-12-06,9,129502,1554024,Supply Chain,Manager,Senior,Full-time,HQ,West Bengal,City_12,40,Graduate,Science,Buddhist,Single,A+,Contributor,No,N/A,N/A,Rejected,7,Low,1323511,683,2,90
9529,Employee_8529,Male,48,2024-11-05,7,75424,905088,Finance,Specialist,Mid-Level,Contract,HQ,Karnataka,City_39,31,Graduate,Management,Hindu,Divorced,A*,Future Star,No,N/A,N/A,Rejected,1,High,1835921,363,3,57
9530,Employee_8530,Male,26,2023-12-15,8,134874,1618488,Marketing,Technician,Senior,Full-time,HQ,Delhi,City_11,23,Postgraduate,Engineering,Christian,Married,B,Contributor,No,N/A,N/A,Pending,2,Medium,1682938,376,2,129
9531,Employee_8531,Female,27,2023-08-13,9,41566,498792,Finance,Analyst,Senior,Full-time,HQ,Karnataka,City_6,14,Graduate,Engineering,Sikh,Single,A*,Future Star,No,N/A,N/A,Accepted,11,High,614727,377,2,137
9532,Employee_8532,Male,34,2020-10-07,8,65006,780072,Operations,Assistant,Junior,Full-time,HQ,Madhya Pradesh,City_50,27,Graduate,Arts,Buddhist,Married,B,Learner,No,N/A,N/A,Rolled out,11,Very High,2152869,354,2,161
9533,Employee_8533,Male,44,2022-08-19,7,113052,1356624,Sales,Manager,Lead,Full-time,HQ,Uttar Pradesh,City_43,35,Graduate,Engineering,Hindu,Divorced,A*,High Impact,No,N/A,N/A,Rolled out,5,Low,566632,413,1,54
9534,Employee_8534,Female,46,2024-05-20,9,78641,943692,HR,Specialist,Junior,Full-time,HQ,Maharashtra,City_27,13,Diploma,Commerce,Hindu,Single,A+,Solid Contributor,No,N/A,N/A,Accepted,9,Very High,1424564,519,1,101
9535,Employee_8535,Male,25,2022-03-13,1,120949,1451388,Marketing,Supervisor,Mid-Level,Full-time,Remote,Madhya Pradesh,City_16,36,Postgraduate,Engineering,Other,Married,B,Reliable Professional,No,N/A,N/A,Rolled out,3,Very High,1912785,341,3,111
9536,Employee_8536,Male,53,2021-01-02,4,132849,1594188,Operations,Coordinator,Lead,Full-time,HQ,Rajasthan,City_41,24,Diploma,Commerce,Jain,Divorced,A,Learner,Yes,Encouraged to leave,2021-03-27,Pending,12,Medium,777330,918,1,49
9537,Employee_8537,Male,36,2024-09-01,4,66064,792768,Operations,Manager,Senior,Full-time,Remote,Karnataka,City_45,33,Graduate,Others,Hindu,Divorced,A,High Impact,No,N/A,N/A,Rejected,9,High,1989540,622,2,195
9538,Employee_8538,Female,47,2023-08-05,5,70368,844416,HR,Supervisor,Mid-Level,Full-time,HQ,Tamil Nadu,City_28,49,Diploma,Science,Sikh,Divorced,A*,Actionable,No,N/A,N/A,Rolled out,10,High,969160,751,2,71
9539,Employee_8539,Male,32,2021-10-02,8,117005,1404060,Finance,Supervisor,Mid-Level,Full-time,Remote,Gujarat,City_18,7,PhD,Others,Hindu,Divorced,B,Reliable Professional,No,N/A,N/A,Rolled out,7,Low,760826,964,1,37
9540,Employee_8540,Female,30,2024-08-24,1,90163,1081956,Operations,Supervisor,Mid-Level,Full-time,HQ,Delhi,City_22,9,Diploma,Science,Buddhist,Single,B,High Impact,No,N/A,N/A,Rolled out,7,Medium,2456385,534,1,90
9541,Employee_8541,Male,32,2023-07-04,6,31191,374292,IT,Assistant,Mid-Level,Full-time,Remote,Rajasthan,City_34,21,PhD,Management,Other,Divorced,A*,Future Star,No,N/A,N/A,Pending,8,Low,2394094,516,2,141
9542,Employee_8542,Male,23,2023-05-15,9,119509,1434108,HR,Technician,Junior,Full-time,HQ,Maharashtra,City_24,32,High School,Arts,Sikh,Single,B,Actionable,No,N/A,N/A,Rolled out,2,Medium,1319189,570,1,119
9543,Employee_8543,Female,48,2022-09-28,8,92239,1106868,Operations,Supervisor,Mid-Level,Full-time,HQ,Punjab,City_23,2,Postgraduate,Management,Jain,Divorced,A+,Contributor,No,N/A,N/A,Pending,1,Very High,877792,476,3,61
9544,Employee_8544,Male,47,2021-09-27,2,102147,1225764,HR,Technician,Junior,Full-time,HQ,Delhi,City_37,44,Diploma,Engineering,Christian,Divorced,A*,Solid Contributor,No,N/A,N/A,Rejected,2,Very High,2056102,641,1,109
9545,Employee_8545,Male,29,2022-12-14,7,71765,861180,HR,Manager,Lead,Full-time,Remote,Maharashtra,City_40,25,High School,Science,Sikh,Divorced,A*,Contributor,No,N/A,N/A,Rejected,2,Medium,1130312,402,3,153
9546,Employee_8546,Male,42,2020-05-10,5,131205,1574460,Marketing,Technician,Mid-Level,Full-time,HQ,Gujarat,City_35,1,Graduate,Commerce,Christian,Divorced,A+,High Impact,No,N/A,N/A,Pending,4,High,1205489,628,2,175
9547,Employee_8547,Female,42,2024-10-20,2,54904,658848,Finance,Analyst,Junior,Full-time,HQ,Madhya Pradesh,City_7,11,PhD,Management,Christian,Married,A,Star,No,N/A,N/A,Rejected,2,Very High,914902,678,4,80
9548,Employee_8548,Male,29,2021-02-12,1,43695,524340,Supply Chain,Analyst,Mid-Level,Full-time,HQ,Maharashtra,City_25,16,Diploma,Science,Christian,Divorced,A,High Impact,No,N/A,N/A,Rolled out,5,Low,1630906,502,2,19
9549,Employee_8549,Male,22,2022-08-06,2,130227,1562724,Finance,Coordinator,Lead,Part-time,HQ,Rajasthan,City_16,23,High School,Commerce,Christian,Single,A,Learner,Yes,Misconduct Related,2024-10-11,Pending,11,Very High,2473719,460,4,171
9550,Employee_8550,Male,59,2022-10-03,6,83205,998460,Marketing,Analyst,Senior,Contract,HQ,Punjab,City_20,15,High School,Commerce,Other,Divorced,B,Contributor,No,N/A,N/A,Accepted,9,Medium,860251,328,4,17
9551,Employee_8551,Female,34,2021-03-11,8,26958,323496,HR,Technician,Lead,Full-time,Remote,Uttar Pradesh,City_22,27,Postgraduate,Engineering,Jain,Married,B,Reliable Professional,No,N/A,N/A,Accepted,3,Very High,1626166,431,2,16
9552,Employee_8552,Male,30,2022-12-16,3,102169,1226028,HR,Assistant,Senior,Full-time,HQ,Uttar Pradesh,City_50,16,Graduate,Management,Other,Single,A*,Actionable,No,N/A,N/A,Rejected,10,Low,1379519,381,3,177
9553,Employee_8553,Male,49,2024-07-05,5,22272,267264,Supply Chain,Coordinator,Junior,Full-time,HQ,Rajasthan,City_1,46,Postgraduate,Others,Sikh,Single,A+,Contributor,No,N/A,N/A,Rejected,2,High,1068748,712,2,188
9554,Employee_8554,Male,27,2023-03-17,2,80294,963528,IT,Technician,Lead,Full-time,Remote,Maharashtra,City_24,33,Diploma,Commerce,Other,Married,B,Reliable Professional,No,N/A,N/A,Accepted,4,Medium,2423230,810,1,76
9555,Employee_8555,Male,44,2020-11-01,8,107958,1295496,Operations,Manager,Junior,Full-time,HQ,Madhya Pradesh,City_17,39,Graduate,Science,Jain,Divorced,A*,Contributor,No,N/A,N/A,Rolled out,8,Very High,759453,426,1,53
9556,Employee_8556,Male,57,2020-04-07,4,23018,276216,HR,Specialist,Lead,Part-time,HQ,Uttar Pradesh,City_36,8,Diploma,Management,Jain,Divorced,A+,Developer,No,N/A,N/A,Rejected,5,Very High,1560152,682,3,46
9557,Employee_8557,Male,38,2021-05-08,6,98496,1181952,Operations,Analyst,Mid-Level,Full-time,HQ,Tamil Nadu,City_24,48,PhD,Engineering,Muslim,Single,A+,Solid Contributor,No,N/A,N/A,Accepted,1,High,1557585,784,4,56
9558,Employee_8558,Male,30,2024-06-18,3,87751,1053012,Sales,Coordinator,Senior,Part-time,Remote,Maharashtra,City_31,1,Diploma,Engineering,Other,Single,A,Future Star,No,N/A,N/A,Rejected,2,Medium,1089054,743,2,12
9559,Employee_8559,Female,33,2022-05-04,8,120461,1445532,Operations,Analyst,Mid-Level,Full-time,HQ,Delhi,City_25,19,Graduate,Science,Muslim,Single,A,Learner,No,N/A,N/A,Accepted,7,High,2425351,452,3,170
9560,Employee_8560,Female,43,2021-05-25,8,103716,1244592,Supply Chain,Analyst,Junior,Full-time,Remote,West Bengal,City_49,26,Diploma,Others,Other,Single,A+,Contributor,No,N/A,N/A,Accepted,11,Medium,1973767,466,2,30
9561,Employee_8561,Male,33,2020-09-09,3,39628,475536,HR,Supervisor,Mid-Level,Full-time,HQ,Delhi,City_24,37,Postgraduate,Commerce,Other,Married,A*,Actionable,No,N/A,N/A,Rejected,7,High,1940388,429,1,22
9562,Employee_8562,Female,27,2021-08-01,9,101406,1216872,Supply Chain,Executive,Senior,Full-time,HQ,Gujarat,City_45,47,High School,Engineering,Hindu,Single,B,Contributor,No,N/A,N/A,Pending,1,Low,2317389,582,1,57
9563,Employee_8563,Male,30,2023-11-22,5,77198,926376,IT,Manager,Senior,Full-time,HQ,Uttar Pradesh,City_37,3,Diploma,Engineering,Other,Single,A+,Reliable Professional,No,N/A,N/A,Accepted,1,Low,769197,358,3,103
9564,Employee_8564,Female,58,2022-10-14,9,20296,243552,Sales,Analyst,Senior,Full-time,HQ,Punjab,City_18,24,Graduate,Commerce,Buddhist,Single,B,Contributor,No,N/A,N/A,Accepted,4,Low,2309809,345,4,65
9565,Employee_8565,Male,24,2020-08-20,7,120231,1442772,IT,Supervisor,Senior,Full-time,HQ,West Bengal,City_35,22,Postgraduate,Commerce,Buddhist,Divorced,A+,Solid Contributor,No,N/A,N/A,Rolled out,5,Low,973000,437,2,121
9566,Employee_8566,Male,55,2024-01-04,3,34578,414936,Operations,Specialist,Senior,Full-time,HQ,Tamil Nadu,City_19,1,Graduate,Commerce,Jain,Married,A,Actionable,No,N/A,N/A,Rejected,9,Medium,592469,690,1,193
9567,Employee_8567,Female,29,2020-08-04,6,136944,1643328,IT,Assistant,Junior,Full-time,Remote,Madhya Pradesh,City_34,39,PhD,Arts,Buddhist,Divorced,B,Solid Contributor,No,N/A,N/A,Rejected,11,Low,517488,629,1,152
9568,Employee_8568,Female,31,2023-09-28,2,33554,402648,Operations,Executive,Mid-Level,Full-time,HQ,Tamil Nadu,City_16,9,High School,Arts,Hindu,Divorced,A,Learner,No,N/A,N/A,Pending,11,Low,2428056,892,3,57
9569,Employee_8569,Male,30,2020-09-05,6,125725,1508700,Finance,Supervisor,Lead,Full-time,HQ,Tamil Nadu,City_16,33,Postgraduate,Commerce,Buddhist,Married,B,Star,No,N/A,N/A,Rolled out,6,Low,721515,223,1,66
9570,Employee_8570,Male,35,2021-02-04,5,41585,499020,Operations,Supervisor,Mid-Level,Full-time,HQ,Tamil Nadu,City_26,23,High School,Commerce,Sikh,Divorced,A*,Learner,No,N/A,N/A,Accepted,7,High,1410237,302,2,52
9571,Employee_8571,Male,58,2022-08-19,3,54225,650700,Marketing,Coordinator,Mid-Level,Full-time,HQ,Rajasthan,City_32,34,Diploma,Science,Other,Single,B,Reliable Professional,No,N/A,N/A,Accepted,2,Low,951259,970,4,145
9572,Employee_8572,Male,48,2022-01-11,7,23546,282552,IT,Coordinator,Junior,Part-time,HQ,Karnataka,City_25,49,High School,Engineering,Jain,Single,A,Developer,No,N/A,N/A,Rolled out,2,High,1378370,245,3,39
9573,Employee_8573,Male,53,2024-02-10,4,66622,799464,HR,Specialist,Junior,Full-time,HQ,Delhi,City_34,49,Diploma,Management,Jain,Single,B,Learner,No,N/A,N/A,Rolled out,11,Medium,1241597,417,2,194
9574,Employee_8574,Male,25,2024-10-13,6,131619,1579428,Finance,Specialist,Junior,Contract,Remote,Rajasthan,City_47,35,Postgraduate,Others,Muslim,Married,A+,Learner,No,N/A,N/A,Pending,8,Very High,626864,731,2,35
9575,Employee_8575,Female,23,2023-04-23,9,125665,1507980,Customer Support,Assistant,Junior,Full-time,Remote,Maharashtra,City_43,49,Graduate,Arts,Other,Single,A*,Learner,No,N/A,N/A,Accepted,5,Very High,958229,407,3,79
9576,Employee_8576,Male,54,2023-01-10,6,47703,572436,Sales,Manager,Mid-Level,Contract,Remote,Tamil Nadu,City_40,10,Postgraduate,Others,Jain,Single,A*,Actionable,No,N/A,N/A,Rolled out,3,High,2384332,372,2,77
9577,Employee_8577,Male,42,2023-06-12,4,145188,1742256,Operations,Specialist,Senior,Part-time,HQ,Delhi,City_48,32,Graduate,Arts,Christian,Divorced,A*,Reliable Professional,No,N/A,N/A,Accepted,11,Low,1840031,260,1,84
9578,Employee_8578,Male,22,2022-05-24,2,23664,283968,Marketing,Coordinator,Senior,Full-time,Remote,Uttar Pradesh,City_37,2,Graduate,Commerce,Jain,Single,A*,Solid Contributor,No,N/A,N/A,Rejected,2,Medium,1170570,730,2,38
9579,Employee_8579,Male,32,2023-09-04,9,111701,1340412,Finance,Manager,Junior,Full-time,HQ,Karnataka,City_27,7,High School,Commerce,Jain,Married,A,High Impact,No,N/A,N/A,Rolled out,3,Medium,2081914,764,4,170
9580,Employee_8580,Male,22,2024-06-21,4,51099,613188,IT,Specialist,Lead,Full-time,HQ,Gujarat,City_41,24,Graduate,Commerce,Jain,Divorced,A,Star,No,N/A,N/A,Rolled out,8,Medium,943026,743,3,157
9581,Employee_8581,Male,32,2023-11-27,4,125958,1511496,Customer Support,Specialist,Mid-Level,Full-time,HQ,Tamil Nadu,City_50,3,PhD,Management,Buddhist,Married,A*,Learner,No,N/A,N/A,Accepted,2,High,2163371,462,4,80
9582,Employee_8582,Female,28,2023-03-06,2,102015,1224180,Customer Support,Technician,Mid-Level,Part-time,Remote,Rajasthan,City_15,12,PhD,Arts,Hindu,Married,A,Solid Contributor,No,N/A,N/A,Pending,7,Medium,1388020,420,4,76
9583,Employee_8583,Female,23,2023-02-27,5,73084,877008,Finance,Coordinator,Lead,Full-time,HQ,Karnataka,City_45,39,High School,Others,Other,Divorced,A,Contributor,No,N/A,N/A,Pending,8,Low,2150679,405,4,99
9584,Employee_8584,Male,36,2022-08-12,6,62319,747828,HR,Manager,Junior,Full-time,HQ,Madhya Pradesh,City_31,42,High School,Management,Hindu,Married,B,Star,No,N/A,N/A,Rolled out,10,Medium,727052,769,1,185
9585,Employee_8585,Male,29,2022-06-09,6,141600,1699200,HR,Executive,Mid-Level,Full-time,HQ,Delhi,City_16,36,Postgraduate,Engineering,Sikh,Single,B,High Impact,No,N/A,N/A,Rolled out,10,Medium,1775028,569,2,27
9586,Employee_8586,Male,47,2022-04-10,3,26140,313680,HR,Executive,Lead,Full-time,HQ,Rajasthan,City_1,27,PhD,Management,Christian,Married,A,Solid Contributor,No,N/A,N/A,Accepted,7,Very High,2126630,916,2,32
9587,Employee_8587,Female,56,2020-04-14,9,70891,850692,Marketing,Assistant,Senior,Part-time,HQ,Delhi,City_25,1,PhD,Science,Christian,Divorced,B,Star,Yes,Resign - Better Job,2023-06-12,Pending,12,Very High,2212349,367,3,62
9588,Employee_8588,Female,42,2021-02-23,7,146674,1760088,Supply Chain,Manager,Lead,Full-time,HQ,Uttar Pradesh,City_22,46,Graduate,Arts,Hindu,Divorced,A+,Star,No,N/A,N/A,Rejected,6,Very High,519637,683,4,25
9589,Employee_8589,Male,59,2024-06-02,3,103272,1239264,Customer Support,Specialist,Lead,Full-time,Remote,Rajasthan,City_43,36,Postgraduate,Management,Buddhist,Single,B,Reliable Professional,No,N/A,N/A,Rolled out,8,Low,1730686,392,4,192
9590,Employee_8590,Male,29,2021-01-14,4,85007,1020084,Finance,Supervisor,Junior,Full-time,HQ,West Bengal,City_33,32,Postgraduate,Others,Jain,Single,A+,Star,No,N/A,N/A,Pending,8,Medium,719890,521,3,121
9591,Employee_8591,Female,53,2021-01-10,7,139612,1675344,Supply Chain,Specialist,Mid-Level,Part-time,HQ,Uttar Pradesh,City_33,27,Postgraduate,Arts,Sikh,Married,A*,Reliable Professional,No,N/A,N/A,Rolled out,8,Medium,1087896,340,1,46
9592,Employee_8592,Male,29,2022-03-12,8,42141,505692,Finance,Manager,Lead,Full-time,HQ,Karnataka,City_23,44,Diploma,Commerce,Jain,Divorced,A,Developer,No,N/A,N/A,Rolled out,8,Very High,1433309,432,3,64
9593,Employee_8593,Male,31,2021-01-07,6,70694,848328,Customer Support,Supervisor,Mid-Level,Full-time,Remote,Delhi,City_6,31,Graduate,Management,Sikh,Divorced,A*,High Impact,No,N/A,N/A,Rejected,8,Low,1836495,759,4,69
9594,Employee_8594,Female,44,2022-03-14,4,147901,1774812,IT,Executive,Mid-Level,Contract,HQ,West Bengal,City_15,33,High School,Arts,Christian,Single,A*,Reliable Professional,No,N/A,N/A,Accepted,7,Very High,1519569,224,3,86
9595,Employee_8595,Female,25,2021-02-04,2,41628,499536,Sales,Supervisor,Junior,Full-time,HQ,Maharashtra,City_34,46,Postgraduate,Management,Sikh,Married,A+,Future Star,No,N/A,N/A,Rolled out,3,Low,945211,797,4,197
9596,Employee_8596,Male,59,2022-11-17,8,132398,1588776,Supply Chain,Supervisor,Senior,Full-time,HQ,Gujarat,City_25,32,Graduate,Management,Jain,Single,B,Actionable,No,N/A,N/A,Rolled out,4,High,1935688,578,1,40
9597,Employee_8597,Male,51,2022-07-09,1,47243,566916,HR,Assistant,Mid-Level,Full-time,HQ,Uttar Pradesh,City_16,4,Graduate,Management,Muslim,Single,A,Learner,No,N/A,N/A,Accepted,6,Very High,617250,571,4,173
9598,Employee_8598,Male,44,2023-09-18,9,83747,1004964,Sales,Technician,Junior,Part-time,HQ,Delhi,City_40,25,Graduate,Science,Christian,Single,B,Actionable,No,N/A,N/A,Pending,10,High,1325578,314,2,59
9599,Employee_8599,Male,26,2022-10-04,8,102750,1233000,Customer Support,Technician,Junior,Full-time,Remote,Delhi,City_20,39,PhD,Science,Other,Divorced,A,Solid Contributor,No,N/A,N/A,Rolled out,4,Very High,877351,948,3,135
9600,Employee_8600,Male,42,2021-02-14,3,103525,1242300,Customer Support,Analyst,Lead,Full-time,HQ,Tamil Nadu,City_32,29,High School,Management,Hindu,Divorced,B,High Impact,No,N/A,N/A,Pending,12,Low,1847087,336,3,185
9601,Employee_8601,Male,27,2022-04-04,4,106565,1278780,Sales,Coordinator,Mid-Level,Full-time,Remote,Maharashtra,City_36,9,Postgraduate,Management,Other,Divorced,A+,Reliable Professional,No,N/A,N/A,Pending,5,High,2062745,325,2,163
9602,Employee_8602,Female,38,2020-01-28,4,85198,1022376,HR,Manager,Junior,Full-time,Remote,Uttar Pradesh,City_45,14,High School,Arts,Sikh,Divorced,B,Star,No,N/A,N/A,Accepted,9,Low,1914486,320,3,186
9603,Employee_8603,Female,46,2022-01-25,2,145627,1747524,Supply Chain,Assistant,Senior,Full-time,HQ,West Bengal,City_13,5,High School,Commerce,Christian,Married,A+,Actionable,No,N/A,N/A,Rejected,2,High,1643952,839,2,11
9604,Employee_8604,Male,45,2024-03-17,5,64770,777240,Supply Chain,Analyst,Lead,Contract,HQ,Uttar Pradesh,City_41,17,PhD,Engineering,Other,Divorced,A*,Developer,No,N/A,N/A,Pending,4,High,2471740,568,2,174
9605,Employee_8605,Male,43,2020-01-12,3,27937,335244,HR,Coordinator,Senior,Full-time,Remote,Punjab,City_6,32,High School,Commerce,Buddhist,Married,A,Learner,No,N/A,N/A,Rejected,3,High,1623557,463,4,103
9606,Employee_8606,Male,34,2023-12-04,1,76004,912048,Supply Chain,Supervisor,Junior,Full-time,HQ,Maharashtra,City_44,6,High School,Arts,Buddhist,Divorced,B,High Impact,No,N/A,N/A,Pending,6,Medium,1088123,753,2,177
9607,Employee_8607,Male,38,2020-10-11,2,115239,1382868,IT,Analyst,Lead,Full-time,HQ,Karnataka,City_2,5,Graduate,Science,Jain,Divorced,B,Developer,No,N/A,N/A,Rejected,1,Very High,2036073,967,3,28
9608,Employee_8608,Male,35,2021-07-22,7,65618,787416,Marketing,Analyst,Mid-Level,Contract,Remote,Gujarat,City_21,29,Graduate,Arts,Muslim,Divorced,B,Learner,No,N/A,N/A,Rejected,9,Medium,701732,911,3,96
9609,Employee_8609,Male,55,2024-09-04,1,124820,1497840,HR,Coordinator,Lead,Full-time,HQ,Madhya Pradesh,City_21,28,Postgraduate,Arts,Jain,Divorced,A,Solid Contributor,No,N/A,N/A,Rolled out,7,Medium,2307926,352,3,171
9610,Employee_8610,Female,47,2021-09-14,2,102141,1225692,Sales,Analyst,Lead,Full-time,HQ,Uttar Pradesh,City_17,10,Diploma,Engineering,Hindu,Married,A,Learner,No,N/A,N/A,Pending,4,Low,2429629,471,2,175
9611,Employee_8611,Male,40,2021-08-21,7,73103,877236,Supply Chain,Executive,Senior,Full-time,Remote,Uttar Pradesh,City_7,23,Postgraduate,Others,Buddhist,Single,A,Learner,No,N/A,N/A,Accepted,9,High,2211462,635,1,176
9612,Employee_8612,Female,47,2021-07-11,1,110642,1327704,Supply Chain,Assistant,Mid-Level,Full-time,HQ,West Bengal,City_30,49,Postgraduate,Commerce,Other,Single,A+,Solid Contributor,No,N/A,N/A,Accepted,9,Low,2371154,485,2,129
9613,Employee_8613,Female,24,2022-02-11,7,26493,317916,Customer Support,Manager,Junior,Full-time,HQ,West Bengal,City_20,19,Graduate,Science,Christian,Single,B,Developer,No,N/A,N/A,Accepted,6,Low,1318025,296,2,88
9614,Employee_8614,Male,23,2024-03-20,8,118038,1416456,IT,Technician,Senior,Full-time,HQ,Uttar Pradesh,City_49,4,High School,Arts,Sikh,Divorced,A,High Impact,No,N/A,N/A,Pending,4,High,1923012,542,1,127
9615,Employee_8615,Male,49,2023-11-07,2,147006,1764072,Supply Chain,Assistant,Mid-Level,Full-time,HQ,Karnataka,City_42,46,PhD,Engineering,Buddhist,Single,A*,Star,No,N/A,N/A,Pending,6,High,956424,334,3,56
9616,Employee_8616,Female,23,2022-12-22,4,117871,1414452,Finance,Technician,Junior,Full-time,Remote,Punjab,City_41,32,Postgraduate,Arts,Other,Married,B,Developer,No,N/A,N/A,Rejected,8,High,2354346,241,1,146
9617,Employee_8617,Female,43,2021-08-02,7,45957,551484,Customer Support,Executive,Lead,Part-time,HQ,Uttar Pradesh,City_7,20,Diploma,Arts,Buddhist,Married,A,Star,No,N/A,N/A,Pending,7,High,2098245,903,4,155
9618,Employee_8618,Male,28,2021-07-02,1,24117,289404,IT,Executive,Mid-Level,Full-time,Remote,Delhi,City_28,46,Postgraduate,Commerce,Muslim,Married,A,Future Star,No,N/A,N/A,Rejected,11,Low,2309830,698,4,98
9619,Employee_8619,Male,25,2024-01-17,6,123712,1484544,HR,Technician,Senior,Full-time,Remote,Tamil Nadu,City_1,28,High School,Commerce,Jain,Single,A*,Developer,No,N/A,N/A,Rejected,2,Medium,1162041,408,2,91
9620,Employee_8620,Male,59,2024-12-23,5,119057,1428684,Customer Support,Coordinator,Junior,Full-time,HQ,Gujarat,City_9,36,Postgraduate,Engineering,Jain,Married,A,Future Star,No,N/A,N/A,Rolled out,2,Medium,1487261,613,3,129
9621,Employee_8621,Female,41,2020-01-02,6,32501,390012,Operations,Coordinator,Junior,Full-time,HQ,West Bengal,City_13,23,High School,Arts,Sikh,Divorced,B,Learner,No,N/A,N/A,Accepted,12,Low,1531776,547,2,28
9622,Employee_8622,Male,27,2020-09-25,8,147687,1772244,HR,Coordinator,Mid-Level,Full-time,HQ,Punjab,City_37,3,High School,Arts,Jain,Married,A+,Solid Contributor,No,N/A,N/A,Rejected,2,Medium,788571,978,1,27
9623,Employee_8623,Male,30,2020-04-17,1,21188,254256,Marketing,Analyst,Mid-Level,Full-time,HQ,Tamil Nadu,City_44,24,PhD,Arts,Sikh,Single,A*,High Impact,No,N/A,N/A,Pending,7,Medium,2339583,445,1,85
9624,Employee_8624,Female,52,2024-03-23,3,67243,806916,IT,Analyst,Lead,Full-time,Remote,Rajasthan,City_22,2,PhD,Management,Buddhist,Single,A+,Solid Contributor,No,N/A,N/A,Accepted,11,High,1820018,988,3,54
9625,Employee_8625,Male,47,2022-11-25,9,52113,625356,HR,Technician,Junior,Full-time,HQ,West Bengal,City_25,18,Postgraduate,Management,Sikh,Single,B,Developer,No,N/A,N/A,Pending,5,High,1486020,270,2,38
9626,Employee_8626,Male,57,2021-01-12,8,141796,1701552,Sales,Manager,Lead,Contract,Remote,Tamil Nadu,City_17,49,PhD,Arts,Hindu,Single,A,High Impact,No,N/A,N/A,Pending,6,Medium,1769449,260,4,117
9627,Employee_8627,Male,47,2024-01-17,4,76639,919668,Sales,Analyst,Lead,Full-time,Remote,Madhya Pradesh,City_47,32,Diploma,Commerce,Other,Married,A,Learner,No,N/A,N/A,Accepted,9,High,1824046,605,4,199
9628,Employee_8628,Female,49,2023-12-21,9,126904,1522848,IT,Manager,Senior,Full-time,HQ,Karnataka,City_5,48,Graduate,Engineering,Hindu,Married,A+,Future Star,No,N/A,N/A,Accepted,6,Medium,1015961,568,4,51
9629,Employee_8629,Male,26,2021-09-04,7,128981,1547772,Customer Support,Executive,Senior,Full-time,Remote,Tamil Nadu,City_47,46,Postgraduate,Others,Buddhist,Divorced,A,Actionable,No,N/A,N/A,Pending,9,Low,2119558,631,2,84
